District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield,MLR_Prediction,DT_Prediction
2,4,2010,40,27.9793956,25.7,30.8,0.43615257,-0.080637082,77.17939559999998,-1.066518286,0.9192748829999999,23.65934066,-1.0371209829999999,0.905898744,4.0314702258318516,6.566479421388269,6.815976049672381,5.56978022,11.0,10.999999999999993,10.14
12,2,2008,3,23.01566485,1.6,46.3,-0.11357884900000001,-0.8014031420000001,45.88051002,0.462966606,-0.9423036090000001,9.160837887000001,0.108782955,-0.872532366,1.50582878,5.243163755,33.07314827,2.419489982,1.988252614,1.9882526139999885,1.988252614
11,2,2009,7,25.92216405,12.1,47.5,0.62625598,-0.42266506299999995,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,1.03,1.0299999999999903,1.03
8,2,1998,4,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.3610997790000001,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,3.97,3.9700000000000024,3.97
7,4,1997,18,27.5293956,12.1,42.3,0.220735165,-0.548269731,49.77582418,0.149929526,-1.1432161029999999,14.81291209,-0.620531549,-0.589478204,1.99478022,3.4867061089999996,-0.589478204,3.279395604,3.0,3.000000000000006,3.0
6,2,2003,39,24.14,19.1,31.7,0.779454056,1.4305609380000002,81.13111111,-2.385173092,6.485106008,20.65888889,-2.235011971,5.68726366,3.077777778,5.245318615,2.320304781,3.422222222,0.07,0.07000000000000783,0.07
4,1,2005,28,20.57398374,6.3,33.2,-0.048621277000000004,0.25225258,66.14878049,-1.0736929259999999,-0.231787021,12.99918699,-1.303918401,1.278625841,4.0314702258318516,6.566479421388269,1.278625841,2.386178862,1.0,1.000000000000007,1.0
7,3,2011,1,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,4.0314702258318516,6.566479421388269,0.060830445999999996,6.360162602000001,0.55,0.5499999999999929,0.5499607535714285
4,2,2011,35,11.99589041,-7.8,31.4,-0.195203021,-1.293020691,60.41369863,-0.21696976,-1.022020473,3.9786301369999997,0.063340126,-1.076414913,4.0314702258318516,6.566479421388269,-1.076414913,2.492054795,1.02,1.020000000000003,1.02
11,1,2000,31,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,0.58,0.5800000000000108,0.58
4,1,2003,9,20.48455285,9.1,33.5,0.607135565,-0.080830931,57.58455285,-0.24655717600000002,-1.1721393070000001,10.80325203,-0.548615145,-0.305394321,4.0314702258318516,6.566479421388269,-0.305394321,2.13495935,1.35,1.3500000000000065,1.35
10,1,2006,37,29.38861789,18.8,43.6,0.714773511,-0.47001029,58.93658537,-0.17697337800000001,-1.5283633509999999,19.17479675,-0.838352465,-0.37948154,4.0314702258318516,6.566479421388269,-0.37948154,2.9926829269999997,0.22,0.220000000000009,0.22
9,1,2001,9,18.10666667,7.0,29.0,0.217510956,-1.017392652,39.11333333,-0.37549205399999996,0.212980865,3.616666667,-1.019395834,0.402503375,0.01,30.0,5.477225575,2.2033333330000002,0.63,0.6300000000000132,0.63
8,1,2008,24,29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.32043221899999996,-0.327270107,21.01612903,-0.949162772,0.24838110600000002,3.173548387,3.46890267,0.24838110600000002,2.8819354839999995,2.72,2.719999999999999,2.72
12,2,1999,4,21.99872495,1.9,42.7,-0.057984669,-1.152552741,47.84899818,0.58862915,-0.5907211170000001,9.359016393,0.47235140600000003,-1.111822805,0.8440801459999999,6.818630425,56.18610302,2.155737705,4.009429583999999,4.009429583999993,4.009429583999999
3,4,2000,13,27.43369863,12.1,41.4,-0.059537423,-0.326526688,43.84794521,0.706392233,-0.83752448,12.22657534,0.006718355,-1.122533453,4.0314702258318516,6.566479421388269,-1.122533453,3.4252054789999997,28.71,28.709999999999994,28.71
7,2,2010,24,23.21652893,10.7,32.7,-0.683266802,0.363923415,71.28677686,-0.8768463320000001,-0.000633109,17.52727273,-1.010162492,0.313530966,4.0314702258318516,6.566479421388269,0.313530966,2.7603305789999997,3.04,3.0399999999999974,3.0400000000000005
12,2,2010,4,24.06466302,3.4,50.9,0.296666577,-0.8240846359999999,45.23169399,0.411829059,-0.80571548,9.468306011000001,0.537965599,-0.99284479,4.0314702258318516,6.566479421388269,6.815976049672381,2.434061931,4.810642805,4.810642804999989,4.810642805
13,2,2005,34,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.09945298300000001,4.0314702258318516,6.566479421388269,-0.09945298300000001,3.173170732,1.17,1.1700000000000064,1.17
7,1,2001,10,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.9371528659999999,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,0.53,0.53000000000001,0.5300000000000001
7,1,2011,23,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,4.0314702258318516,6.566479421388269,0.060830445999999996,6.360162602000001,0.37,0.37000000000000366,0.37000000000000005
7,1,2005,24,26.95853659,39.5,20.8,1.114367257,0.760489248,65.43902439,-0.616504005,-0.31145298,19.51869919,-1.138990545,1.187079814,7.483739837000001,2.14316614,1.187079814,4.609756098,2.63,2.6300000000000066,2.63
2,1,1998,41,25.29259259,15.4,34.1,1.064961016,1.464210534,79.21388889,-1.412638579,2.076645906,21.353703699999997,-1.4195536430000002,3.4857617839999997,9.515740741,2.662755151,7.617467697,3.336111111,1.67,1.6700000000000117,1.67
11,2,2012,30,26.65205047,10.3,46.5,0.350765801,-0.9638873570000001,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,4.0314702258318516,6.566479421388269,6.815976049672381,4.129337539,1.57,1.569999999999996,1.57
2,2,2000,41,26.30488656,11.2,43.2,0.50980168,0.086797065,44.81326353,0.792181623,-0.611538174,11.96561955,0.23335896,-1.161799373,2.10052356,6.125390929,48.8648242,2.95113438,1.55,1.5500000000000047,1.55
2,2,1999,2,25.62897033,11.2,43.2,0.6904702429999999,-0.20171479899999997,49.33507853,0.473290703,-1.138681485,12.53019197,0.174034235,-1.3716998880000002,2.371727749,5.063606858,29.55035182,2.953926702,1.1,1.0999999999999996,1.1
8,2,2011,3,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,4.0314702258318516,6.566479421388269,0.309486352,2.988387097,1.71,1.7099999999999882,1.71
10,2,2004,35,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.10331161400000001,22.35284553,-1.759880923,3.4397625389999997,4.0314702258318516,6.566479421388269,3.4397625389999997,3.0504065039999997,1.0,1.0000000000000062,1.0
8,2,2004,14,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,0.79,0.7900000000000013,0.79
5,1,2012,29,24.45070423,20.3,31.3,-0.587809193,0.154350566,76.73,0.111895676,-0.7409924990000001,20.14714286,0.956543897,0.68102316,4.0314702258318516,6.566479421388269,6.815976049672381,5.042857143,0.21,0.209999999999999,0.21000000000000002
13,1,2012,26,29.48617886,20.7,42.7,0.775125139,-0.10867706,64.85691057,-0.44277924799999996,-1.208186589,21.39756098,-0.622049159,-0.553231965,4.86504065,2.6888096580000003,-0.553231965,2.979674797,0.2,0.1999999999999984,0.2
2,1,2004,28,24.07962963,17.7,31.3,0.09841298300000001,0.31586074,83.14907407,-1.635157797,2.407544141,21.01666667,-1.059336831,0.690723482,6.30462963,2.481850856,6.353872331,3.437962963,1.68,1.6800000000000046,1.68
12,4,1998,32,23.71510989,0.7,45.2,-0.324155018,-0.8916896129999999,54.46483516,0.234953265,-1.1399271690000001,13.05851648,-0.018825536,-1.297208221,2.051648352,5.5197223079999995,38.17138379,2.1335164840000003,0.0,1.3291541801740574e-15,0.0
13,2,2003,14,28.13170732,19.3,41.0,1.063314712,0.47607475,69.61869919,-0.852684524,-0.66688648,21.36666667,-1.6746453999999995,3.143399173,4.0314702258318516,6.566479421388269,3.143399173,2.9569105689999997,0.52,0.5200000000000022,0.5199999999999999
11,1,2001,1,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,0.33,0.3300000000000019,0.33005451238461536
8,2,1999,42,28.85483871,6.7,45.1,0.086428934,-0.708697903,57.78967742,0.264578115,-1.3015015890000001,18.98774194,-0.826634388,0.244424257,1.477419355,5.685059275,0.244424257,2.244516129,2.93,2.9300000000000144,2.93
7,1,1998,33,26.0699187,41.5,16.2,1.90952952,4.518317597,74.83821138,-1.5681023509999998,2.630531043,20.90325203,-3.1661594689999997,12.67771367,7.059349592999999,2.046571733,12.67771367,3.734146341,1.92,1.9200000000000113,1.92
2,4,2012,38,27.69380531,25.1,30.0,-0.292542256,-0.8298939359999999,76.75733333,-0.6317600760000001,-0.6994967559999999,23.29955556,-0.524708651,-0.883965352,4.0314702258318516,6.566479421388269,6.815976049672381,5.696444444,8.03,8.02999999999999,7.94
5,4,2009,14,23.82307692,14.0,35.4,-0.10148521699999999,-0.11561323800000001,79.01483516,-0.994376783,1.53500454,19.92664835,-1.087979078,0.901937496,3.658536585,3.938960092,19.15874789,3.0362637360000004,0.72,0.7199999999999875,0.7199804017692307
2,4,2008,43,27.30824176,23.4,30.0,-0.451602313,0.483552961,74.99010989,-0.7497712409999999,-0.00231037,22.52087912,-0.9357314990000001,0.9509635209999999,2.031043956,6.6423748510000005,57.13091345,5.516483516,4.0,3.999999999999989,4.0
12,4,2007,20,23.31593407,2.3,42.9,-0.520603587,-0.901299217,57.1271978,-0.036685661,-1.423837105,13.41208791,-0.26918327,-1.133923831,2.0063186809999998,5.418517476,35.08341317,2.1318681319999997,0.0,-1.094341005427967e-14,0.0
5,1,2010,41,24.12565789,20.0,31.8,-0.110554195,0.8450920829999999,81.42828947,0.315007728,-0.334766955,20.77697368,0.242346394,-0.010899793999999999,4.0314702258318516,6.566479421388269,6.815976049672381,4.148684211,2.4,2.4000000000000044,2.4
3,4,2007,27,27.10164384,10.8,41.2,0.326355248,-0.505581921,46.85315068,0.43739216399999997,-1.004905116,13.29506849,-0.41276698100000003,-0.35579947100000003,4.0314702258318516,6.566479421388269,-0.35579947100000003,3.072876712,1.33,1.3299999999999974,1.333333333
6,4,2011,44,24.18983516,13.3,41.2,0.657767346,0.138167083,72.78956044,-1.072077299,0.35573006700000004,18.59313187,-0.974107023,-0.227557713,4.0314702258318516,6.566479421388269,6.815976049672381,3.775,0.8,0.7999999999999967,0.8
9,2,2002,45,25.91666667,13.5,37.0,-0.298790359,-1.033276477,38.37833333,2.037811285,1.613547071,9.836666667000001,0.7864043940000001,0.573390847,0.036666667,56.31581609,7.425087115,1.76,0.71,0.7100000000000201,0.71
4,4,1999,20,13.69808219,-4.3,32.5,-0.209257263,-1.233508364,53.76109589,0.196755017,-1.000210007,3.394794521,0.371233285,-0.7996837,4.0314702258318516,6.566479421388269,-0.7996837,2.503561644,0.5,0.5000000000000075,0.5
2,1,2005,28,25.67777778,18.5,35.0,0.354929848,-0.6522950989999999,71.82777778,-0.979715769,0.919261694,19.99351852,-2.023238885,5.063679571000001,9.423148148,2.272195275,5.02977903,4.221296296,3.46,3.4600000000000013,3.46
13,1,2000,29,29.41138211,20.4,43.7,0.7121643540000001,-0.08800941400000001,59.3,-0.21078797,-1.260130217,19.49756098,-0.701802082,-0.078081818,4.0314702258318516,6.566479421388269,-0.078081818,3.16504065,0.44,0.44000000000001327,0.44000000000000006
7,1,2004,22,25.16829268,35.3,19.6,0.778093617,0.008942609,75.16422764,-0.6882855290000001,-0.516241689,20.32601626,-0.890245175,0.319471053,4.516260163,2.447044111,0.319471053,4.1504065039999976,0.15,0.15000000000001004,0.15
1,4,2003,15,28.38931507,11.8,44.1,-0.32552722300000003,0.045382448,44.93561644,0.653231503,-0.876176952,13.78684932,-0.022941437999999998,-1.187015991,1.3739726030000001,7.664935152999999,-1.187015991,2.913972603,1.8,1.7999999999999994,1.8
4,1,2010,10,20.43414634,9.6,32.5,0.594463981,0.47362054600000003,61.76016260000001,-0.71427533,-0.384207154,12.11382114,-1.047952157,0.418697315,4.0314702258318516,6.566479421388269,0.418697315,2.218699187,0.94,0.9399999999999983,0.9399134198571427
2,4,1998,20,27.9293956,24.1,31.5,-0.246785577,-0.321986004,73.08708791,-0.711499834,0.221146978,22.64917582,-1.0808590759999999,0.35882831200000004,4.090934066,4.066974649,21.64429385,5.487362637,0.38,0.3800000000000014,0.37999999999999995
2,4,2009,19,27.68434066,25.9,30.0,0.447196625,-0.600659136,75.51346154,-0.577071192,-0.083896502,23.01318681,-0.368774173,-0.11986979199999999,2.4656,3.730785908,13.94776092,5.645879121,33.92,33.91999999999998,32.7
5,4,2011,1,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,4.0314702258318516,6.566479421388269,6.815976049672381,3.0387362639999997,1.83,1.8299999999999843,1.83
8,2,2008,46,29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.32043221899999996,-0.327270107,21.01612903,-0.949162772,0.24838110600000002,3.173548387,3.46890267,0.24838110600000002,2.8819354839999995,1.64,1.6400000000000026,1.64
4,1,2001,1,22.67804878,11.1,34.5,0.21027238399999998,-0.646769278,42.28943089,0.7496362759999999,-0.586832507,7.968292683,0.089716611,-1.0878544940000001,4.0314702258318516,6.566479421388269,-1.0878544940000001,2.371544715,1.4,1.4000000000000064,1.4000000000000001
7,1,2006,24,26.93252033,37.6,20.2,0.701232588,0.18301033600000002,65.65040649999999,-0.287317648,-0.58225501,19.73577236,-0.6627393970000001,0.520674966,6.761788618,4.982667789,0.520674966,4.7707317069999995,2.24,2.2400000000000064,2.24
3,1,2002,30,27.23577236,16.9,42.2,1.850031901,3.4467393339999997,76.07560976,-1.551346425,2.077294057,22.23333333,-2.834363478,10.71568311,4.0314702258318516,6.566479421388269,10.71568311,3.36097561,1.36,1.3600000000000054,1.36
8,1,2009,9,31.50387097,11.0,49.3,0.473135484,-0.64255982,47.78580645,0.016270935,-1.3213493840000001,17.15870968,-1.067089493,0.18996661899999998,4.0314702258318516,6.566479421388269,0.18996661899999998,2.896774194,0.0,-4.048694401594585e-15,0.0
7,1,2005,31,26.95853659,39.5,20.8,1.114367257,0.760489248,65.43902439,-0.616504005,-0.31145298,19.51869919,-1.138990545,1.187079814,7.483739837000001,2.14316614,1.187079814,4.609756098,0.84,0.8400000000000091,0.84
1,2,1998,4,25.07682119,12.6,36.9,-0.204042395,-0.8509261690000001,43.43509934,0.8054113509999999,-0.285289602,10.87483444,-0.310458766,-0.10180654199999999,0.331125828,5.373252951,-0.10180654199999999,2.176821192,1.516375546,1.5163755460000086,1.516375546
11,1,2004,24,24.07608696,17.7,31.3,0.127828331,0.331505155,82.95869565,-1.5156388159999998,1.7433313209999999,20.96956522,-0.911276084,0.164856008,6.554347826,2.396077114,5.648469099,3.7586956519999997,0.4,0.40000000000000446,0.39999999999999997
3,1,2003,28,26.55121951,19.3,36.5,0.730351808,-0.058418842,77.20406504,-1.009420754,0.327088873,22.05365854,-1.185431948,2.561315095,4.0314702258318516,6.566479421388269,2.561315095,3.267479675,0.36,0.3600000000000088,0.35999999999999993
6,4,2004,27,25.35714286,14.4,38.7,0.754646392,0.289154959,65.91126374,-0.283801342,-1.338683151,18.01620879,-1.063750624,0.419327995,2.12032967,33.08000422,4.866350903,3.153571429,3.22,3.220000000000005,3.22
11,2,2011,4,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.21283298899999997,4.0314702258318516,6.566479421388269,6.815976049672381,3.662303665,1.4,1.3999999999999901,1.4000000000000001
5,1,2000,30,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.0011867509999999,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.9470854180000001,3.4817911039999996,4.5197368419999995,1.13,1.1300000000000072,1.13
5,4,2004,16,24.70082418,15.4,37.6,0.671098513,0.851033594,70.30686813,-0.647088266,-0.37126156899999996,18.64752747,-0.9334457,0.166593031,4.3684065930000004,3.4368599669999997,13.57544588,3.6016483519999998,0.73,0.7299999999999953,0.73
7,1,2002,30,25.06666667,36.0,17.4,1.185747148,1.293744631,78.52682927,-1.233998662,0.869391438,20.95528455,-0.57642517,1.4787159019999998,4.372357724,3.4121364360000004,1.4787159019999998,3.865853659,2.04,2.0400000000000125,2.02
11,1,2011,2,25.03586957,20.5,35.8,0.8600197470000001,0.89903342,80.50869565,-1.07590961,1.188269778,21.45978261,-0.640254432,0.519071736,4.0314702258318516,6.566479421388269,6.815976049672381,5.9663043479999995,0.67,0.6699999999999929,0.67
6,1,2011,22,25.74555556,20.7,41.5,0.5380284989999999,-0.982832787,77.01444444,-1.0349271420000001,-0.239948528,21.25222222,-0.9105210579999999,1.3030330540000001,4.0314702258318516,6.566479421388269,6.815976049672381,4.69,1.08,1.079999999999998,1.08
7,4,2009,19,27.00136986,12.4,47.8,0.7497679559999999,-0.26318385899999996,56.95205479,-0.402027869,-1.034475867,16.38219178,-0.774281283,-0.16830417,4.0314702258318516,6.566479421388269,-0.16830417,4.167123288,23.72,23.719999999999985,23.47
9,4,2000,20,25.84038462,6.9,42.7,-0.21852131,-0.509273773,45.04972527,-0.786017748,0.729436565,11.44587912,0.130579785,-1.5030853919999998,1.6472527469999998,69.39072891,7.590236281,2.859340659,0.29,0.29000000000000953,0.29
6,4,2005,33,25.73791209,14.0,39.0,0.825946939,-0.467523432,58.45549451,-0.076603361,-1.323362151,16.04972527,-0.62409742,-0.702337095,3.842582418,16.01190104,3.71268091,3.414010989,0.93,0.930000000000003,0.9299999999999999
2,1,2008,25,24.7962963,17.3,34.5,0.282171733,-0.518036791,76.90740741,-0.066441446,-0.523233191,20.48981481,-1.4766187709999998,3.564874793,7.859259259,2.196607976,4.817870824,5.134259258999999,0.28,0.28000000000000075,0.2800000000000001
7,1,1997,2,27.06747967,35.0,14.4,0.029661826000000002,-0.734819088,64.11463415,0.07666559099999999,-0.8196368159999999,19.44146341,-0.637053851,-0.369147536,3.944715447,2.251561724,-0.369147536,4.655284553,0.45,0.45000000000001256,0.45000000000000007
5,4,2006,16,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.21951283300000002,18.58818681,-1.827887992,4.303297938,4.593406593,2.6257233859999998,7.020914534,3.666758242,0.45,0.4499999999999928,0.45000000000000007
5,4,2007,47,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,0.08,0.0800000000000005,0.08
1,1,2006,28,28.71764706,15.0,39.5,0.37455880399999997,-1.000015756,66.15947712,-0.462350765,-1.1750362159999999,21.04705882,-1.2127837940000001,0.6993691609999999,7.349019608,2.998550828,0.6993691609999999,3.2254901960000004,0.6936170209999999,0.6936170210000032,0.69
11,1,2012,37,25.79090909,21.1,37.1,0.723878488,-0.008395322,74.68863636,-1.204520564,0.8903579859999999,20.98181818,-0.8878826790000001,0.189557208,4.0314702258318516,6.566479421388269,6.815976049672381,7.052272727,0.33,0.3300000000000014,0.33005451238461536
2,2,2012,21,26.65205047,10.3,46.5,0.350765801,-0.9638873570000001,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,4.0314702258318516,6.566479421388269,6.815976049672381,4.129337539,6.57,6.569999999999992,6.57
5,1,2004,1,25.05197368,18.4,32.7,0.07890288,-0.543520922,72.20592105,-0.029512646,-0.7844321059999999,19.63486842,-0.752274097,2.071633382,6.8085526320000005,2.807841713,9.112072053,4.668421053,1.06,1.0599999999999983,1.06
6,1,2006,2,27.31,18.8,38.4,0.268140613,-1.458368156,60.90666667,-0.370139044,-1.244047242,18.14666667,-1.445763163,1.779634603,6.206666667,11.05853902,3.119914262,4.508888889,0.65,0.6499999999999987,0.65
4,2,2010,42,13.07013699,-7.8,32.5,-0.319810429,-1.244013187,52.69917808,0.089600294,-1.145533533,2.573424658,0.134897093,-0.9288966359999999,4.0314702258318516,6.566479421388269,-0.9288966359999999,2.5964383559999997,1.6,1.6000000000000056,1.59
13,1,2001,37,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,4.0314702258318516,6.566479421388269,-0.759087745,3.519512195,0.23,0.23000000000001397,0.23000000000000004
7,3,2001,7,30.99180328,13.1,43.1,0.159525921,-0.5811347370000001,30.43770492,1.257769704,1.374057974,10.855737699999999,0.224076582,-0.770416984,0.176229508,6.677252226,-0.770416984,3.0434426230000002,1.96,1.9600000000000013,1.96
